,0
2650,0.16749912
2651,0.24639464
2652,-0.34694059
2653,0.089632273
2654,0.392710318
2655,-0.306741038
2656,-0.623353641
2657,0.116522106
2658,0.254440327
2659,-0.062281915
2660,0.20312051
2661,-0.229938246
2662,0.349971131
2663,-0.060051403
2664,0.108564142
2665,-0.039804845
2666,-0.005541485
2667,-0.000540665
2668,0.008328922
2669,-0.185450627
2670,-0.160523934
2671,0.158862088
2672,-0.018510556
2673,0.244751559
2674,-0.079432157
2675,0.057915434
2676,0.110275243
2677,0.001716782
2678,0.159477112
2679,-0.248435663
2680,-0.055222441
2681,-0.173977754
2682,0.301341583
2683,0.3863003
2684,0.206679121
2685,-0.10493861
2686,-0.06494219
2687,0.00135913
2688,0.015026891
2689,-0.177329683
2690,-0.095493563
2691,0.355800795
2692,-0.13163412
2693,-0.09618037
2694,0.034119244
2695,0.447125543
2696,0.242662017
2697,-0.373527021
2698,-0.299019894
2699,-0.351455361
2700,-0.452806499
2701,-0.197930804
2702,0.189617111
2703,0.16934732
2704,0.137953311
2705,0.012817776
2706,-0.020858981
2707,-0.000522209
2708,0.017080447
2709,-0.068399916
2710,-0.079613958
2711,0.46056512
2712,0.062756826
2713,-0.124173152
2714,0.258741408
2715,0.739041004
2716,0.388975681
2717,-0.003354836
2718,-0.053829831
2719,-0.19241868
2720,-0.262270683
2721,-0.091535457
2722,0.247324825
2723,0.180701964
2724,0.108057717
2725,0.01490255
2726,0.01730054
2727,-0.000491984
2728,0.002602481
2729,0.029931003
2730,-0.008255917
2731,0.089480386
2732,-0.073102038
2733,-0.057925827
2734,0.24807402
2735,0.362136241
2736,0.348388959
2737,0.276442007
2738,0.175541912
2739,0.024731932
2740,0.135952162
2741,0.230086085
2742,0.305418433
2743,0.168253324
2744,0.051828374
2745,-0.025484005
2746,0.010165186
2747,5.57E-05
2748,-0.001914589
2749,-0.014890675
2750,0.064283854
2751,-0.109783525
2752,-0.310795586
2753,-0.194581789
2754,-0.191755308
2755,0.000176298
2756,0.087471373
2757,0.078912541
2758,0.080663699
2759,0.227533784
2760,0.303033021
2761,0.204715422
2762,0.244978839
2763,0.065630748
2764,0.002519476
2765,-0.007009897
2766,0.000423944
2767,-1.10E-07
2768,0.000121663
2769,8.35E-05
2770,-0.006273918
2771,-0.087984733
2772,-0.173245295
2773,-0.13878852
2774,-0.203692262
2775,-0.088934801
2776,-0.00185681
2777,0.000960845
2778,-0.000524945
2779,0.006593465
2780,0.010092812
2781,0.027587453
2782,0.10591759
2783,0.023421534
2784,-0.003860164
2785,0.000500302
2786,-0.000102553
2787,-6.11E-20
2788,-5.18E-06
2789,-9.60E-05
2790,0.001413753
2791,0.002388135
2792,0.004811487
2793,-0.002299445
2794,-0.02056746
2795,-0.017563126
2796,0.00216259
2797,-0.00203864
2798,-0.0020931
2799,-0.001122888
2800,-0.004246428
2801,0.001687614
2802,-0.009004423
2803,-0.002353295
2804,0.00029212
2805,-1.49E-07
2806,-1.53E-19
2807,-2.938486547
2808,2.06E-20
2809,5.15E-19
2810,1.70E-07
2811,-6.33E-05
2812,0.000768466
2813,0.006841316
2814,-0.002795572
2815,0.000301776
2816,0.000926974
2817,0.002480124
2818,0.000746807
2819,-0.001184543
2820,-0.004007291
2821,0.005926177
2822,0.012998174
2823,0.00118088
2824,-0.000175537
2825,8.50E-06
2826,-2.22E-07
2827,6.17E-19
2828,2.05E-09
2829,3.56E-07
2830,0.000208069
2831,-0.001764593
2832,-0.006060504
2833,0.004933225
2834,-0.007653807
2835,-0.023522204
2836,-0.013639845
2837,-0.026492193
2838,-0.005857188
2839,0.013528387
2840,0.043177604
2841,-0.066608994
2842,-0.145260616
2843,-0.012170454
2844,-0.000174487
2845,-0.005723578
2846,-0.000378248
2847,2.22E-05
2848,-4.98E-07
2849,-6.98E-06
2850,-0.003253512
2851,0.025217489
2852,0.149341062
2853,0.268079248
2854,0.089543452
2855,-0.047774006
2856,-0.097327668
2857,-0.054950756
2858,-0.017230832
2859,0.025119601
2860,0.132591513
2861,0.00745421
2862,-0.196496278
2863,0.009921374
2864,0.053704239
2865,0.132517264
2866,0.001516072
2867,0.000284248
2868,4.02E-06
2869,5.90E-05
2870,-0.011161676
2871,0.07581493
2872,0.310549094
2873,0.097053406
2874,-0.047310589
2875,-0.052783178
2876,-0.125777314
2877,-0.028152862
2878,-0.110843035
2879,-0.238930204
2880,-0.029508246
2881,-0.042188539
2882,0.161941736
2883,-0.080678131
2884,0.161515179
2885,0.22773015
2886,0.013616248
2887,-0.003043824
2888,4.29E-05
2889,-0.000269023
2890,-0.027813347
2891,0.160411414
2892,0.54457745
2893,0.176662761
2894,0.021042553
2895,0.058860513
2896,-0.271420068
2897,-0.1452267
2898,-0.39407747
2899,-0.588558481
2900,-0.597564089
2901,-0.530773704
2902,0.384498357
2903,-0.194863388
2904,-0.237835646
2905,0.246653211
2906,-0.020834891
2907,-0.011080394
2908,-0.000313108
2909,-0.003820693
2910,-0.015357453
2911,0.444244812
2912,0.726218219
2913,0.10610959
2914,-0.39223511
2915,-0.409077437
2916,-0.25306154
2917,0.076868508
2918,-0.342005253
2919,-0.640863578
2920,-0.262721344
2921,-0.651374576
2922,-0.11277694
2923,-0.081943408
2924,-0.229876478
2925,0.359972328
2926,0.003745022
2927,-0.043477228
2928,-0.000662743
2929,-0.00566901
2930,0.076326146
2931,0.237700549
2932,0.147529692
2933,-0.28717088
2934,-0.648652759
2935,-0.162719577
2936,0.180769333
2937,0.317739765
2938,-0.02396641
2939,-0.413946872
2940,0.013290537
2941,-0.140410267
2942,-0.308102346
2943,-0.411545979
2944,0.21348034
2945,0.140309138
2946,0.013899352
2947,-0.023175907
2948,-2.93E-05
2949,-0.012584327
2950,0.158803239
2951,-0.053497107
2952,0.187568516
2953,0.104502207
2954,-0.028157846
2955,-0.323615346
2956,-0.259263384
2957,-0.339556514
2958,-0.318797731
2959,-0.299639717
2960,-0.428123973
2961,-0.258805477
2962,-0.447808994
2963,-0.270637373
2964,0.085642691
2965,0.079617259
2966,0.086139373
2967,-0.030952965
2968,0.000468339
2969,-0.02147525
2970,0.106128823
2971,0.344986814
2972,0.21657563
2973,-0.4377999
2974,-0.360433922
2975,-0.463500427
2976,-0.086266876
2977,-0.090734806
2978,0.039769156
2979,0.132944174
2980,-0.157973897
2981,0.08121929
2982,-0.080715572
2983,-0.385108962
2984,-0.036462042
2985,-0.271763328
2986,-0.004762421
2987,-0.043344074
2988,0.006180593
2989,-0.072749773
2990,0.053441065
2991,0.564525033
2992,0.251173351
2993,-0.142015554
2994,0.608318085
2995,-0.169694225
2996,0.203931672
2997,0.103336412
2998,0.490114108
2999,0.56331377
3000,0.265170521
3001,0.135835453
3002,-0.039707803
3003,-0.296261029
3004,0.003268398
3005,-0.105572664
3006,-0.048017455
3007,-0.090671253
3008,0.004276556
3009,-0.06215933
3010,-0.159914312
3011,0.130737191
3012,-0.131242181
3013,0.424685815
3014,0.240905532
3015,0.058716066
3016,0.757160792
3017,0.935318693
3018,0.844840019
3019,0.319838729
3020,-0.070343336
3021,0.003719634
3022,-0.014356741
3023,0.159681557
3024,-0.140752243
3025,0.026925721
3026,0.178474895
3027,0.032660146
3028,-0.014261522
3029,-0.082230222
3030,-0.083321965
3031,0.402001987
3032,0.435780832
3033,0.422016265
3034,0.261292643
3035,1.102255311
3036,0.716181104
3037,1.370908643
3038,0.797812693
3039,0.331842119
3040,-0.475236573
3041,0.293431936
3042,0.282192081
3043,0.529583874
3044,0.136730048
3045,0.130322302
3046,0.078473968
3047,0.038454834
3048,-0.001133974
3049,-0.067655178
3050,-0.098661317
3051,-0.386846843
3052,0.020402857
3053,0.036720352
3054,0.045375793
3055,0.861497299
3056,0.40728888
3057,0.910465012
3058,0.015090288
3059,-0.355271109
3060,-0.613398226
3061,-0.633428781
3062,0.095404057
3063,0.515160744
3064,-0.033108243
3065,0.065310751
3066,-0.000573418
3067,0.019809542
3068,0.000288308
3069,-0.00160134
3070,-0.03188397
3071,-0.036132972
3072,-0.252217686
3073,0.10281033
3074,-0.16873223
3075,-0.251599109
3076,0.514321298
3077,0.200852644
3078,-0.211535411
3079,-0.428157671
3080,-0.57571774
3081,-0.153216621
3082,0.582439854
3083,0.400663869
3084,0.067669068
3085,0.069572688
3086,-0.034019931
3087,0.014327606
3088,-0.000488812
3089,0.012378635
3090,-0.162381854
3091,-0.197357404
3092,-0.178642161
3093,-0.240297009
3094,-0.065702103
3095,-0.140425921
3096,0.618242878
3097,-0.264332786
3098,-0.692202581
3099,-0.705861008
3100,-0.80193196
3101,-0.10136713
3102,0.4599389
3103,0.360797781
3104,0.355150616
3105,0.128935488
3106,-0.081104903
3107,0.004522765
3108,0.000193568
3109,0.012462043
3110,-0.100737105
3111,-0.53012568
3112,-0.030289712
3113,0.046418724
3114,0.053712125
3115,0.118926949
3116,0.17287381
3117,-0.410376928
3118,-0.524019212
3119,-0.44330816
3120,-0.334996694
3121,-0.004478575
3122,0.040460546
3123,-0.056871275
3124,-0.035400123
3125,-0.013108429
3126,0.015559375
3127,0.006683719
3128,0.000249874
3129,0.004347785
3130,-0.033215426
3131,-0.374118261
3132,-0.357529806
3133,-0.174854094
3134,0.077188359
3135,-0.163162428
3136,-0.348951893
3137,-0.336191642
3138,-0.313083948
3139,-0.129817676
3140,-0.205912324
3141,0.11338864
3142,-0.0742682
3143,-0.272828446
3144,-0.250775535
3145,-0.030100715
3146,0.025621058
3147,0.003448639
3148,0.000136115
3149,-0.001828075
3150,0.008589784
3151,-0.035037003
3152,-0.250188041
3153,-0.354219872
3154,-0.291623289
3155,-0.451011783
3156,-0.407905295
3157,-0.289997396
3158,-0.186933923
3159,-0.118508391
3160,-0.182906735
3161,0.035585545
3162,0.079407775
3163,-0.153495882
3164,-0.025869513
3165,-0.002923432
3166,0.001078973
3167,0.000363098
3168,-5.89E-06
3169,0.000356597
3170,-0.000484466
3171,-0.025374644
3172,-0.076147103
3173,-0.038333019
3174,-0.125716693
3175,-0.327239984
3176,-0.200504999
3177,-0.117372331
3178,-0.026999973
3179,-0.044380119
3180,-0.046189609
3181,-0.058468063
3182,-0.034172502
3183,0.028325753
3184,0.010133944
3185,-0.000677696
3186,-0.000293717
3187,-6.29E-05
3188,4.95E-21
3189,-3.08E-05
3190,0.000196937
3191,0.001601314
3192,0.001158626
3193,0.015698293
3194,0.014509162
3195,-0.00649674
3196,-0.012274836
3197,-0.011962804
3198,-8.93E-05
3199,-0.000752077
3200,0.003369056
3201,0.004723788
3202,-0.004912333
3203,-0.005060255
3204,-0.00096896
3205,0.000126954
3206,1.06E-07
3207,-6.39E-19
3208,1.772802861
3209,1.10E-18
3210,3.02E-19
3211,3.68E-08
3212,9.28E-06
3213,-0.000110568
3214,-0.000748706
3215,-0.003471426
3216,-0.000715016
3217,-0.000437025
3218,0.000562977
3219,0.000269579
3220,9.78E-06
3221,0.000546833
3222,-0.003878808
3223,-0.007893553
3224,-0.000295986
3225,0.000146888
3226,1.85E-06
3227,-9.71E-07
3228,-1.18E-18
3229,2.93E-08
3230,1.02E-07
3231,-0.000483884
3232,0.004021798
3233,0.01169783
3234,0.007333714
3235,-0.002240597
3236,-0.002381769
3237,-0.011340406
3238,-0.01317931
3239,-0.000904852
3240,-0.001025646
3241,-0.009269865
3242,0.040882743
3243,0.086208353
3244,0.002360157
3245,-0.001602655
3246,-0.000125831
3247,-3.01E-05
3248,-3.10E-05
3249,-6.60E-07
3250,7.56E-06
3251,0.007267311
3252,-0.05836143
3253,-0.23925907
3254,-0.199463342
3255,-0.202085092
3256,-0.216889444
3257,-0.157609699
3258,-0.072711494
3259,-0.049662978
3260,-0.00291065
3261,0.035420895
3262,0.066197781
3263,0.11388611
3264,-0.057065372
3265,-0.025518058
3266,-0.002546756
3267,0.00078654
3268,0.000490586
3269,1.57E-06
3270,-9.31E-05
3271,0.024081758
3272,-0.19902893
3273,-0.442262815
3274,-0.180319515
3275,-0.16756718
3276,-0.160702262
3277,0.058948261
3278,0.084556248
3279,0.109002114
3280,0.286528725
3281,0.250500055
3282,0.101328202
3283,0.090940054
3284,0.077281559
3285,0.001572458
3286,0.024828335
3287,0.000900225
3288,0.000324184
3289,2.91E-05
3290,-0.000523344
3291,0.043690014
3292,-0.250561621
3293,-0.630100678
3294,-0.174640708
3295,-0.185889234
3296,-0.134781725
3297,0.230067071
3298,0.394558885
3299,0.558527901
3300,0.388053712
3301,-0.012924246
3302,0.095210698
3303,0.322805269
3304,0.380340011
3305,0.199731228
3306,0.047078428
3307,0.004910546
3308,0.003096755
3309,-2.99E-05
3310,0.00175608
3311,0.053974663
3312,-0.372593757
3313,-0.388838149
3314,0.32871404
3315,-0.105826329
3316,-0.20905604
3317,0.221656974
3318,0.258262363
3319,0.127263354
3320,-0.253505613
3321,-0.304734456
3322,0.437808587
3323,0.413753468
3324,0.224742299
3325,0.217979421
3326,-0.068483066
3327,-0.098316661
3328,0.005746948
3329,4.42E-05
3330,0.002723621
3331,-0.001963678
3332,-0.139880521
3333,0.212538186
3334,0.374939143
3335,-0.048587046
3336,-0.074646328
3337,0.02858759
3338,0.154848747
3339,-0.457992871
3340,-0.600080452
3341,-0.127784672
3342,0.372389343
3343,0.012990913
3344,-0.236881527
3345,-0.061972841
3346,0.006634644
3347,-0.188617165
3348,0.022087163
3349,0.000233072
3350,-0.046914916
3351,-0.212271247
3352,-0.13701507
3353,-0.311304992
3354,-0.048785671
3355,0.178622026
3356,0.51618281
3357,0.088685585
3358,0.052240561
3359,-0.349001047
3360,-0.550257092
3361,-0.205024193
3362,-0.349761522
3363,0.007198921
3364,0.128755361
3365,0.024938959
3366,-0.035581961
3367,-0.28811567
3368,0.000709017
3369,-0.004495226
3370,-0.055893744
3371,-0.134299509
3372,-0.003148628
3373,-0.170232742
3374,0.577587757
3375,0.423379012
3376,-0.572925942
3377,-0.679120425
3378,-0.072636919
3379,0.321276086
3380,-0.816387143
3381,-0.70246653
3382,-0.413352898
3383,0.086833202
3384,0.533445827
3385,0.066450597
3386,-0.144281459
3387,-0.214745493
3388,0.020141878
3389,0.001743924
3390,-0.04813589
3391,-0.131991506
3392,-0.157940964
3393,0.254472415
3394,0.396008282
3395,-0.693570887
3396,-0.977469107
3397,-0.919694312
3398,-0.006900894
3399,0.275141182
3400,-0.045415555
3401,0.123867026
3402,0.02026953
3403,-0.153400757
3404,0.26881593
3405,-0.267634445
3406,-0.780970602
3407,-0.215517347
3408,-0.014831972
3409,0.007345275
3410,-0.137374036
3411,-0.173448543
3412,0.218967409
3413,0.313051563
3414,-0.245734006
3415,-0.414413216
3416,-0.716083877
3417,-0.517248464
3418,0.058540254
3419,-0.169421378
3420,0.192678915
3421,0.679457789
3422,0.406812569
3423,-0.362317289
3424,-0.3808164
3425,0.044695043
3426,-0.119913743
3427,-0.25608271
3428,-0.077159171
3429,0.003876333
3430,-0.084443864
3431,-0.197082974
3432,0.139349076
3433,0.217581191
3434,-0.151806721
3435,-0.753824409
3436,-0.92630633
3437,0.648276305
3438,0.070136797
3439,0.281999192
3440,0.116585722
3441,0.360222869
3442,0.417491091
3443,-0.356553509
3444,-0.355832215
3445,0.293428485
3446,0.149039205
3447,-0.06483472
3448,-0.016854548
3449,0.010279965
3450,-0.126172913
3451,-0.365720666
3452,0.667129956
3453,0.486693939
3454,-0.081682815
3455,-0.136837778
3456,0.155113958
3457,0.873677544
3458,-0.377018228
3459,0.330147544
3460,-0.096897934
3461,0.181293269
3462,0.110826749
3463,0.095008212
3464,0.070954816
3465,0.261542595
3466,-0.154308395
3467,-0.065645813
3468,-0.062333818
3469,0.006671567
3470,-0.098970417
3471,-0.217346595
3472,0.423623689
3473,0.356696984
3474,0.476411837
3475,0.902413679
3476,0.855595105
3477,0.513907409
3478,0.121408186
3479,-0.098857561
3480,0.047861833
3481,0.032030432
3482,-0.170920389
3483,-0.447672454
3484,-0.219126162
3485,-0.065812885
3486,-0.356346003
3487,-0.263111692
3488,-0.105318628
3489,-0.000658403
3490,-0.055700547
3491,-0.113685622
3492,0.402648806
3493,0.70037109
3494,0.840720961
3495,0.864176428
3496,0.401627263
3497,0.054033718
3498,0.031725601
3499,-0.205676682
3500,0.112225817
3501,-0.046937379
3502,-0.027499181
3503,-0.014975577
3504,-0.047167946
3505,-0.280909478
3506,-0.082734752
3507,-0.107617469
3508,-0.055830222
3509,0.001497622
3510,-0.030748706
3511,-0.053407487
3512,0.112397558
3513,0.488026598
3514,0.941774989
3515,0.814565527
3516,0.203848453
3517,-0.086945562
3518,-0.057348636
3519,-0.225934073
3520,-0.082506093
3521,-0.232403369
3522,-0.022766204
3523,0.016754248
3524,-0.026199971
3525,0.133286202
3526,0.059567758
3527,-0.106993835
3528,-0.093952559
3529,0.000921518
3530,-0.003096346
3531,-0.052128873
3532,-0.13996212
3533,0.049298911
3534,0.394764123
3535,0.315717438
3536,0.041053894
3537,0.076252623
3538,-0.10062033
3539,-0.253947507
3540,-0.132253616
3541,0.099884977
3542,0.093172293
3543,0.057397169
3544,0.164348312
3545,0.205536779
3546,0.117209875
3547,-0.01090036
3548,-0.024388343
3549,-0.000104761
3550,0.001808414
3551,0.017235645
3552,-0.102791013
3553,-0.176355643
3554,0.226871977
3555,0.305086431
3556,0.199349193
3557,0.112725503
3558,0.044185939
3559,0.01205669
3560,0.027015582
3561,0.055057168
3562,-0.028068125
3563,0.077274148
3564,0.065195021
3565,0.002517658
3566,0.047258919
3567,0.002041329
3568,0.002312734
3569,1.09E-08
3570,-0.000810385
3571,0.006176085
3572,0.028193129
3573,0.100931017
3574,0.221061885
3575,0.148704349
3576,0.123385757
3577,-0.006033962
3578,-0.016339588
3579,-0.019324817
3580,-0.074066367
3581,-0.094969825
3582,0.000579428
3583,-0.013629121
3584,-0.093624734
3585,-0.02410067
3586,0.000315884
3587,-3.37E-05
3588,5.86E-05
3589,1.94E-19
3590,6.07E-05
3591,-0.000532569
3592,-0.004795227
3593,0.049046868
3594,0.022392505
3595,0.012235679
3596,0.007894329
3597,0.005665927
3598,-0.002450943
3599,-0.005805767
3600,-0.013795232
3601,-0.032221441
3602,-0.011261395
3603,0.003422311
3604,0.009960118
3605,0.002261902
3606,-0.000291082
3607,3.34E-07
3608,-1.15E-18
3609,-1.758575618
3610,-1.05E-18
3611,2.42E-19
3612,-5.87E-06
3613,3.03E-05
3614,0.000350244
3615,0.00269336
3616,-0.000715321
3617,-0.00093941
3618,-0.001303811
3619,-0.009909656
3620,-0.003283293
3621,0.000698185
3622,-0.000864016
3623,0.00243888
3624,0.004584095
3625,-0.000728358
3626,-2.56E-05
3627,-1.18E-06
3628,4.78E-07
3629,5.55E-19
3630,-1.30E-08
3631,1.55E-06
3632,5.80E-05
3633,-0.000656123
3634,-0.001028531
3635,-0.00431748
3636,-0.002659711
3637,0.003642242
3638,-0.020470016
3639,-0.033633395
3640,-0.024839948
3641,-0.006871885
3642,0.000316219
3643,-0.042969155
3644,-0.062979885
3645,0.001949204
3646,-0.004847231
3647,-0.005987719
3648,-0.002327328
3649,0.000255059
3650,1.57E-07
3651,-1.93E-05
3652,0.000697324
3653,-0.0026172
3654,-0.004814685
3655,0.109571781
3656,0.186655393
3657,0.009047924
3658,-0.039689932
3659,-0.035394809
3660,-0.080674204
3661,-0.006724652
3662,0.184885902
3663,0.205785293
3664,0.164273745
3665,0.183781303
3666,0.080126522
3667,0.138772367
3668,0.024500479
3669,-0.003882225
3670,5.66E-08
3671,-1.30E-06
3672,-0.003335543
3673,0.015629057
3674,0.076115813
3675,0.360746559
3676,0.242122703
3677,-0.215695364
3678,-0.410719346
3679,-0.547539732
3680,-0.346720291
3681,0.165792982
3682,0.324924905
3683,0.62084693
3684,0.633598761
3685,0.337439285
3686,0.213414644
3687,0.193340218
3688,0.13416022
3689,-0.007968082
3690,1.96E-05
3691,0.000504376
3692,-0.031882364
3693,0.055205357
3694,0.248812827
3695,0.38967825
3696,0.097966637
3697,-0.545925595
3698,-0.963583736
3699,-0.879849159
3700,-0.259041968
3701,0.336696889
3702,0.408326828
3703,-0.010753777
3704,0.302742357
3705,0.223187128
3706,0.166808452
3707,0.075816814
3708,0.1423344
3709,-0.029308424
3710,-0.000214837
3711,-0.001554858
3712,-0.040403399
3713,0.201878146
3714,0.430035527
3715,0.426271726
3716,0.015544216
3717,-0.723347114
3718,-1.28353653
3719,-0.959837258
3720,-0.162049473
3721,0.252045597
3722,0.414359825
3723,0.100799202
3724,0.42624947
3725,0.183660074
3726,0.190375689
3727,0.565094198
3728,0.20544686
3729,-0.028126752
3730,0.000204281
3731,-0.027800624
3732,0.023059223
3733,0.349008191
3734,0.629836737
3735,0.643317023
3736,0.101921516
3737,-1.010519064
3738,-1.380579699
3739,-0.556918444
3740,0.397536282
3741,-0.027505384
3742,-0.040519695
3743,-0.34352538
3744,0.204003288
3745,0.193065194
3746,-0.326375344
3747,0.107619795
3748,0.143516958
3749,-0.006165865
3750,-0.000323996
3751,-0.014188402
3752,0.119296052
3753,0.4474554
3754,0.749978559
3755,0.485864573
3756,0.109586711
3757,-1.101162851
3758,-1.190899537
3759,-0.116962557
3760,0.479393566
3761,-0.062514905
3762,-0.316522899
3763,-0.287444871
3764,0.275881737
3765,0.122890418
3766,-0.174524737
3767,-0.152975226
3768,0.296520106
3769,-0.018647345
3770,-0.00641877
3771,0.074145393
3772,0.209354457
3773,0.271233933
3774,0.526376888
3775,0.697530266
3776,-0.312107578
3777,-1.061260419
3778,-0.306152991
3779,-0.376109411
3780,0.040757123
3781,-0.080159682
3782,-0.371532544
3783,-0.156265887
3784,0.144370053
3785,-0.02526791
3786,-0.082414582
3787,0.376882047
3788,0.448531953
3789,0.011578342
3790,-0.012708573
3791,0.124382597
3792,0.336526593
3793,0.577288929
3794,0.469961761
3795,0.740661621
3796,-0.015912264
3797,-1.087993291
3798,-0.664452943
3799,-0.345765575
3800,0.061801849
3801,0.111981149
3802,-0.328267205
3803,-0.270019856
3804,0.605549146
3805,0.06177854
3806,-0.060715527
3807,0.175427732
3808,0.332102782
3809,0.009707949
3810,0.005116057
3811,-0.039115098
3812,0.142474772
3813,0.606978644
3814,0.187384314
3815,0.342324158
3816,0.124860181
3817,-0.671088282
3818,-0.267500353
3819,-0.50219367
3820,-0.025247275
3821,0.132197963
3822,-0.2877273
3823,-0.141599315
3824,0.507278362
3825,-0.199596368
3826,-0.167015998
3827,-0.182401543
3828,0.15102316
3829,-0.017142277
3830,0.040893048
3831,0.021469874
3832,0.19392432
3833,0.303887564
3834,0.144307011
3835,0.407335099
3836,0.38213276
3837,0.096112743
3838,-0.208982235
3839,-0.090424969
3840,0.069951416
3841,0.163440424
3842,0.395634527
3843,0.235665258
3844,0.03897984
3845,-0.11195245
3846,0.164188322
3847,-0.40962585
3848,0.190920521
3849,0.062810615
3850,0.012004434
3851,-0.02008435
3852,0.383227885
3853,0.206117241
3854,0.120201681
3855,0.58339664
3856,0.447212438
3857,0.087101321
3858,-0.079129418
3859,-0.358265782
3860,-0.272704526
3861,0.417967488
3862,0.269409727
3863,0.290777961
3864,-0.262573185
3865,-0.010845113
3866,-0.060036747
3867,-0.542442215
3868,0.017053424
3869,0.050945465
3870,0.003392873
3871,-0.071127186
3872,0.025205838
3873,-0.058978352
3874,0.006760875
3875,0.67470295
3876,0.318668708
3877,-0.2623557
3878,0.108537379
3879,-0.630923579
3880,-0.53610815
3881,0.388405073
3882,0.270895949
3883,-0.00368103
3884,-0.050882265
3885,-0.084681293
3886,-0.20377202
3887,-0.320177682
3888,-0.08386555
3889,0.067955534
3890,0.003273251
3891,-0.082845003
3892,-0.090038898
3893,-0.383501848
3894,-0.053000784
3895,0.708279299
3896,0.44468741
3897,0.150255156
3898,0.191351257
3899,-0.158297483
3900,-0.230973015
3901,-0.09553773
3902,-0.438805154
3903,-0.728697084
3904,0.03989907
3905,0.126796352
3906,-0.23758727
3907,-0.135464258
3908,-0.012895127
3909,0.070985795
3910,0.004347685
3911,-0.06328525
3912,-0.027518885
3913,-0.331623396
3914,0.065101041
3915,0.234427585
3916,0.10656559
3917,-0.027807256
3918,-0.29588687
3919,-0.350150943
3920,-0.183028055
3921,0.009132895
3922,0.230291821
3923,0.143953965
3924,0.448094755
3925,0.477143474
3926,0.153073507
3927,0.106952139
3928,0.006214798
3929,0.007255279
3930,0.000503809
3931,-0.004291526
3932,0.025242836
3933,-0.191955189
3934,-0.041749002
3935,0.052078029
3936,-0.385195809
3937,-0.479322679
3938,-0.489476176
3939,-0.352172813
3940,-0.036716318
3941,0.108005826
3942,0.214188139
3943,0.2577163
3944,0.243231454
3945,0.25538829
3946,0.149245318
3947,0.006952375
3948,-0.003287022
3949,-0.005251481
3950,-0.000287507
3951,0.003096475
3952,0.028636423
3953,-0.016115883
3954,-0.230801853
3955,-0.37694432
3956,-0.387138443
3957,-0.355623717
3958,-0.297562309
3959,-0.073610363
3960,0.195618908
3961,0.380324028
3962,0.193049924
3963,0.118929491
3964,-0.028958152
3965,-0.052403082
3966,-0.007774422
3967,-0.015472721
3968,-0.007301643
3969,0.000312909
3970,7.63E-06
3971,-0.000173941
3972,0.001609421
3973,-0.003142822
3974,-0.141347412
3975,-0.190892422
3976,-0.072192882
3977,-0.066380948
3978,-0.010315276
3979,0.018357017
3980,0.075141971
3981,0.288978921
3982,0.134559301
3983,0.096341777
3984,0.020723235
3985,-0.004903965
3986,0.000989228
3987,0.002036705
3988,0.000239556
3989,3.71E-05
3990,3.38E-19
3991,5.74E-06
3992,0.000422104
3993,0.000926272
3994,-0.10102284
3995,-0.072395157
3996,0.002897509
3997,0.005883503
3998,0.002333535
3999,-0.003523713
4000,0.025287555
4001,0.043992033
4002,0.028691514
4003,-0.008272684
4004,-0.00073613
4005,0.000781768
4006,0.002238394
4007,0.000507374
4008,-6.07E-05
4009,-2.81E-19
4010,-0.174846787
4011,3.46E-19
4012,8.31E-19
4013,-1.09E-06
4014,-7.40E-05
4015,0.00104469
4016,0.009537253
4017,-0.004209588
4018,-0.002144927
4019,0.000258085
4020,0.001390775
4021,0.000481245
4022,-0.000499632
4023,-0.001532432
4024,0.003361552
4025,0.009271279
4026,0.001353571
4027,-0.000218727
4028,9.82E-06
4029,9.84E-08
4030,-8.91E-20
4031,6.76E-08
4032,-1.07E-06
4033,2.13E-05
4034,-0.000283627
4035,0.001290868
4036,0.01316311
4037,-0.006413334
4038,-0.003699543
4039,-0.00343863
4040,-0.005541393
4041,-0.000288158
4042,0.008002076
4043,0.018616262
4044,-0.036254112
4045,-0.099854092
4046,-0.010711446
4047,0.00010781
4048,-0.006704426
4049,-0.000925642
4050,9.52E-05
4051,-5.87E-07
4052,2.14E-05
4053,-0.000527435
4054,0.001732084
4055,-0.000711924
4056,-0.011629696
4057,0.01561265
4058,0.032584061
4059,0.068610849
4060,0.083931749
4061,0.062310779
4062,-0.064236525
4063,-0.075258609
4064,-0.054763763
4065,-0.161323618
4066,-0.020441488
4067,0.082524508
4068,0.122359176
4069,0.005845508
4070,-0.001106669
4071,-3.82E-06
4072,-0.000183552
4073,0.004906158
4074,0.00096337
4075,0.022205229
4076,0.054947358
4077,0.207952104
4078,0.237493933
4079,0.376553993
4080,0.464279963
4081,0.144605511
4082,-0.08987369
4083,-0.003569752
4084,0.002624753
4085,-0.03183282
4086,-0.134096852
4087,0.147626688
4088,0.31309484
4089,0.035252812
4090,-0.002809927
4091,-3.10E-05
4092,0.000815457
4093,-0.013328239
4094,-0.023176517
4095,0.225754596
4096,0.176367122
4097,0.062724671
4098,0.215145277
4099,0.245874603
4100,0.026522404
4101,0.118977824
4102,-0.068379042
4103,-0.530252878
4104,-0.298063781
4105,0.292335751
4106,-0.331389412
4107,-0.312825088
4108,0.168003551
4109,0.085299417
4110,0.011398685
4111,0.00038241
4112,-0.000557629
4113,-0.085442604
